"Fips","Less.Than.High.School.Diploma","At.Least.High.School.Diploma","At.Least.Bachelors.s.Degree","Graduate.Degree","School.Enrollment","Median.Earnings.2010","White..Not.Latino..Population","African.American.Population","Native.American.Population","Asian.American.Population","Other.Race.or.Races","Latino.Population","Children.Under.6.Living.in.Poverty","Adults.65.and.Older.Living.in.Poverty","Total.Population","Preschool.Enrollment.Ratio.enrolled.ages.3.and.4","Poverty.Rate.below.federal.poverty.threshold","Gini.Coefficient","Child.Poverty.living.in.families.below.the.poverty.line","Management.professional.and.related.occupations","Service.occupations","Sales.and.office.occupations","Farming.fishing.and.forestry.occupations","Construction.extraction.maintenance.and.repair.occupations","Production.transportation.and.material.moving.occupations","White","Black","Hispanic","Asian","Amerindian","Other","White..Asian","Sire.Homogeneity","Median.Age","lon","lat","Poor.physical.health.days","Poor.mental.health.days","Low.birthweight","Teen.births","Children.in.single.parent.households","Adult.smoking","Adult.obesity","Diabetes","Sexually.transmitted.infections","HIV.prevalence.rate","Uninsured","Unemployment","Violent.crime","Homicide.rate","Injury.deaths","Infant.mortality","CA","S","MAR","CFS","ACFS","Mean.Alc","Max.Alc","Mixedness","elevation","Annual.Prcp","Winter.Prcp","Summer.Prcp","Spring.Prcp","Autumn.Prcp","Annual.Tavg","Annual.Tmax","Annual.Tmin","Winter.Tavg","Winter.Tmax","Winter.Tmin","Summer.Tavg","Summer.Tmax","Summer.Tmin","Spring.Tavg","Spring.Tmax","Spring.Tmin","Autumn.Tavg","Autumn.Tmax","Autumn.Tmin","Nearest.County","temp","precip","Temp.Bins","Lat.Bins","Lon.Bins","Precip.Bins","Elevation.Bins"
45045,"16.0","84.0","30.0","9.9","76.7","27363.03524","70.9","17.85","0.2","1.9500000000000002","1.5","7.6","24.35","9.5",440749,"51.5","13.95","0.47000000000000003","19.7","34.9","15.15","26.55","0.15","9.5","13.7","70.9","17.85","7.6","1.9500000000000002","0.2","1.5","72.85","0.540928499999999","36.9","-82.3720772","34.8926452","3.4","3.4","0.09","44.7","0.333","0.195","0.298","0.107","440.5","259.9","0.195","0.07100000000000001","589.08","6.16","68.7","6.5","-0.42200615957332904","-0.18061101093380802","0.5333574027922521","2.5294680686349705e-05","2.5294680686349705e-05","3.98497653294177e-05","0.000296905024287","-0.678728537640733","317.05","5221.25","1319.0","1451.0","1237.5","1213.75","","","","","","","","","","","","","","","",45045,"","1326.1975","",NA,"(-84.5,-82.1]","(1.27e+03,1.39e+03]","(317,396]"
48045,"19.0","81.0","15.0","2.7","76.85","24339.58984","71.4","1.6","0.1","0.1","1.65","25.1","33.25","13.35",1610,"48.9","22.1","0.392","31.25","32.7","19.0","20.2","9.1","11.45","7.55","71.4","1.6","25.1","0.1","0.1","1.65","71.5","0.5733272500000001","44.8","-101.205893","34.5251725","","","","64.4","0.379","","0.28800000000000003","0.116","","","0.363","0.063","42.19","","","","-0.6783668122307771","-1.01578268555077","0.713671215052263","4.90429708210338e-05","4.90429708210338e-05","9.717356404702511e-05","0.000407266742497","-0.19768903795058201","999.7","2241.0","239.0","927.0","578.0","497.0","576.0","716.0","436.0","385.0","526.0","245.0","763.0","893.0","633.0","567.0","716.0","418.0","585.0","725.0","445.0",48045,"14.2222222222222","569.214","13.6,14.9",NA,"(-109,-100]","(444,628]","(572,1.01e+03]"
20111,"16.4","83.6","23.5","9.2","78.55","19725.559685","73.95","2.05","0.25","2.05","2.05","19.65","35.15","10.85",34438,"40.6","22.35","0.425","25.25","25.9","18.35","22.85","1.45","8.8","22.6","73.95","2.05","19.65","2.05","0.25","2.05","76.0","0.5867395","31.9","-96.1615888","38.4554978","3.2","2.7","0.07","38.0","0.326","0.155","0.323","0.084","370.2","35.1","0.193","0.055","284.6","","58.3","","-0.023913700050355","-0.30925962178716604","0.666777452947469","4.5500139345844306e-05","4.5500139345844306e-05","4.92390269243826e-05","0.00026419635493099997","-0.384167529379616","361.05","3693.5","345.0","1411.25","1109.5","827.75","","","","","","","","","","","","","","","",20111,"","938.149","",NA,"(-96.7,-93.6]","(932,1.03e+03]","(317,396]"
48113,"23.5","76.5","28.0","9.6","72.55","27634.778095","34.6","20.95","0.30000000000000004","4.75","1.45","38.0","29.5","10.6",2375632,"38.1","17.4","0.492","26.0","31.7","16.55","25.85","0.2","12.55","13.2","34.6","20.95","38.0","4.75","0.30000000000000004","1.45","39.35","0.31048175","32.3","-96.7784238","32.7669866","3.6","3.3","0.08","67.8","0.38","0.153","0.303","0.092","714.6","735.8","0.305","0.07200000000000001","498.24","10.11","52.0","7.1","-0.43763060291668404","-0.74681737720727","0.9889734825569431","7.509017609991231e-05","7.509017609991231e-05","9.332962414355491e-05","0.000333215723976","0.279603665296064","173.7","3902.5","784.166666666667","900.166666666667","1172.0","1046.16666666667","659.166666666667","765.333333333333","553.0","474.166666666667","580.333333333333","367.833333333333","835.333333333333","939.5","731.333333333333","653.0","758.5","547.333333333333","671.166666666667","779.666666666667","562.5",48113,"18.8425925925926","991.235","18.5,25.2",NA,"(-100,-96.7]","(932,1.03e+03]","(167,216]"
48425,"12.6","87.4","28.4","5.9","83.55","31191.175555","80.0","0.45","0.25","0.25","1.3","17.75","30.45","10.5",8110,"54.8","13.35","0.453","21.55","40.8","20.15","16.65","0.0","11.45","11.05","80.0","0.45","17.75","0.25","0.25","1.3","80.25","0.671708","39.2","-97.7692109","32.217942","","","0.08","39.6","0.262","","0.28400000000000003","0.10400000000000001","142.0","","0.23700000000000002","0.06","75.27","","90.3","","1.01130520400803","0.054965723072441006","0.796969978296024","2.9468645285579703e-05","2.9468645285579703e-05","6.899276119783501e-05","0.00035375256021","-0.251330864767636","271.4","3335.5","613.5","849.5","1021.0","851.5","","","","","","","","","","","","","","","",48425,"","847.217","",NA,"(-100,-96.7]","(818,932]","(259,317]"
26039,"15.7","84.3","14.1","4.1","73.2","19397.191745","95.05","1.5","0.45","0.4","1.3","1.35","35.6","8.2",14296,"46.3","17.55","0.441","31.0","28.7","21.4","22.1","0.30000000000000004","11.65","15.9","95.05","1.5","1.35","0.4","0.45","1.3","95.45","0.90406275","46.1","-84.6111321","44.6802083","","","0.09","43.7","0.363","0.35100000000000003","0.297","0.11","171.3","","0.14300000000000002","0.101","319.59","","62.8","","-0.322292020269185","-0.698494524188445","0.628666337315371","3.32348541600136e-05","3.32348541600136e-05","4.9016287870922005e-05","0.000226278303997","-0.495183030455392","346.6","3361.0","467.0","1108.0","774.0","1012.0","424.0","536.0","312.0","194.0","281.0","106.0","646.0","776.0","517.0","401.0","525.0","277.0","450.0","558.0","343.0",26039,"5.77777777777778","853.694","-10.1,6.44",NA,"(-87.2,-84.5]","(818,932]","(317,396]"
26063,"15.4","84.6","13.8","4.3","78.35","23811.52095","96.1","0.25","0.25","0.45","1.0","1.9500000000000002","20.2","9.5",33136,"52.3","13.0","0.428","17.25","28.45","17.95","20.7","3.4","9.45","20.05","96.1","0.25","1.9500000000000002","0.45","0.25","1.0","96.55","0.924033999999999","45.7","-82.8570449","43.907616","2.9","4.1","0.08","22.0","0.279","0.202","0.29","0.107","143.8","","0.147","0.081","123.85","","63.0","","0.532094555035832","0.08486767307267501","0.43994458334145","1.0262778590564e-05","1.0262778590564e-05","4.77305885233464e-05","0.000183160888936","-0.8567659010663131","188.757142857143","3211.28571428571","565.285714285714","927.714285714286","773.0","945.285714285714","458.0","541.714285714286","374.142857142857","242.142857142857","308.285714285714","175.571428571429","666.571428571429","762.285714285714","570.857142857143","425.142857142857","515.0","335.428571428571","494.285714285714","576.285714285714","412.142857142857",26063,"7.66666666666667","815.666571428571","6.44,8.12",NA,"(-84.5,-82.1]","(628,818]","(167,216]"
31115,"7.4","92.6","10.0","3.0","88.55","19833.82857","98.45","0.1","0.45","0.0","0.0","1.05","9.85","10.1",591,"100.0","15.0","0.392","32.75","38.3","8.2","13.65","20.8","5.4","13.6","98.45","0.1","1.05","0.0","0.45","0.0","98.45","0.96937175","47.0","-99.5097643","41.8977143","2.0","","","","0.114","","0.30000000000000004","0.107","","","0.169","0.032","","","","","1.01973430829859","0.694734795555437","1.33777342339581","-1.03118731820673e-05","1.03118731820673e-05","0.000353048473778","0.0013190182290810002","0.9931324999994721","691.9","2604.0","208.0","982.0","858.0","556.0","486.0","616.0","356.0","251.0","378.0","124.0","720.0","844.0","596.0","474.0","602.0","346.0","495.0","635.0","354.0",31115,"9.22222222222222","661.416","8.12,9.33",NA,"(-100,-96.7]","(628,818]","(572,1.01e+03]"
35045,"19.1","80.9","15.0","5.2","67.45","27900.863175","42.7","0.65","36.0","0.4","1.85","18.4","30.95","19.55",126257,"33.9","19.5","0.449","25.7","25.7","16.85","23.6","0.7000000000000001","18.55","14.6","42.7","0.65","18.4","0.4","36.0","1.85","43.1","0.3461855","32.3","-108.3245778","36.511624499999996","4.0","3.6","0.07","63.9","0.396","0.227","0.303","0.095","679.4","62.1","0.272","0.068","670.3","8.7","111.1","5.8","-1.14282567117857","-0.9197754590089151","0.78441054754167","3.2646446670781e-05","3.2646446670781e-05","9.30025458717479e-05","0.000460426910952","-0.19752173687315","1838.325","979.75","195.5","292.5","205.875","285.875","515.0","655.25","374.625","317.5","434.25","200.75","714.75","868.5","560.75","503.5","654.125","353.125","520.0","659.875","380.75",35045,"10.8333333333333","248.8565","10.7,12.0",NA,"(-109,-100]","[123,444]","(1.01e+03,3.06e+03]"
42023,"14.8","85.2","14.9","3.9","72.75","25467.242855","97.9","0.15","0.25","0.30000000000000004","0.9","0.55","41.45","7.95",5209,"43.7","11.95","0.378","21.6","28.25","13.65","19.55","0.9","10.55","27.1","97.9","0.15","0.55","0.30000000000000004","0.25","0.9","98.2","0.95856975","46.9","-78.1983145","41.4382888","","","","32.2","0.318","0.385","0.291","0.12","99.8","","0.124","0.116","136.41","","119.3","","0.264000352701155","-0.528441616201987","1.00795586701117","9.307649880863082e-05","9.307649880863082e-05","9.477994058867781e-05","0.0005968198946070002","0.39722629326478504","272.5","","","","","","","","","","","","","","","","","","","","",42023,"","","",NA,"(-78.2,178]","","(259,317]"
23027,"10.0","90.0","23.1","8.3","75.8","23484.021585","96.8","0.30000000000000004","0.30000000000000004","0.35000000000000003","1.4","0.85","23.75","12.4",38552,"45.4","14.75","0.421","20.6","29.3","17.45","23.15","1.55","13.3","15.25","96.8","0.30000000000000004","0.85","0.35000000000000003","0.30000000000000004","1.4","97.15","0.9373225","43.3","-69.1396775","44.5053607","3.7","4.0","0.08","30.5","0.369","0.194","0.29","0.10200000000000001","126.5","71.4","0.14","0.08600000000000001","78.42","","65.1","","-0.35335360605401","-0.005912278779089001","0.41077349399691504","1.0053423223799202e-05","1.0053423223799202e-05","2.7315996464441402e-05","0.00011519233707800001","-0.941588953059831","69.34","4458.0","967.6","1070.2","1136.8","1283.4","","","","","","","","","","","","","","","",23027,"","1132.332","",NA,"(-78.2,178]","(1.12e+03,1.19e+03]","(38.9,105]"
18035,"15.5","84.5","22.4","9.6","81.55","19166.48127","88.5","6.25","0.25","1.0","2.35","1.6","27.5","6.5",116609,"42.3","19.9","0.449","21.35","30.1","21.05","26.45","0.25","7.15","14.9","88.5","6.25","1.6","1.0","0.25","2.35","89.5","0.78804575","34.7","-85.3988555","40.2271653","4.6","4.9","0.1","25.1","0.379","0.252","0.332","0.105","651.0","97.5","0.168","0.095","378.45","3.16","57.9","9.9","0.163658582095769","-0.61944883941763","0.8253182272661771","5.11886431325825e-05","5.11886431325825e-05","6.60047721769303e-05","0.00027893635789199997","-0.112972162231113","290.3","4012.0","758.0","1204.5","1115.5","934.0","","","","","","","","","","","","","","","",18035,"","1019.048","",NA,"(-87.2,-84.5]","(932,1.03e+03]","(259,317]"
20133,"12.9","87.1","16.2","4.6","87.25","20604.810475","89.5","1.55","0.85","0.7000000000000001","3.6","3.85","27.65","13.75",16332,"48.5","16.2","0.41000000000000003","18.45","30.25","17.35","20.35","0.7000000000000001","10.5","20.9","89.5","1.55","3.85","0.7000000000000001","0.85","3.6","90.2","0.80416475","40.0","-95.3156826","37.5642833","3.1","3.0","0.07","54.9","0.292","0.169","0.342","0.11900000000000001","267.5","","0.149","0.07200000000000001","253.6","","81.0","","0.11735992297672501","-0.28647579976055204","0.6214986551496811","3.4937625505493404e-05","3.4937625505493404e-05","4.48457464394871e-05","0.000338701801636","-0.505357849533818","289.475","4375.5","531.5","1402.25","1348.0","1093.75","","","","","","","","","","","","","","","",20133,"","1111.377","",NA,"(-96.7,-93.6]","(1.03e+03,1.12e+03]","(259,317]"
20151,"10.5","89.5","22.7","9.1","82.05","24746.655555","91.75","1.35","0.30000000000000004","0.30000000000000004","1.35","5.0","12.6","8.2",9517,"63.1","10.9","0.449","11.3","32.0","20.2","20.25","3.6","11.5","12.45","91.75","1.35","5.0","0.30000000000000004","0.30000000000000004","1.35","92.05","0.84468875","42.4","-98.7401199","37.6475943","","2.0","0.07","41.3","0.219","0.178","0.311","0.097","206.7","","0.154","0.04","309.35","","57.9","","0.7068095943713381","0.45151762503623805","0.5252670677020931","-2.3440097064342203e-05","2.3440097064342203e-05","0.00010603136208099999","0.00036813202877100003","-0.5491085921505461","547.9","2831.0","264.0","1091.0","890.0","586.0","","","","","","","","","","","","","","","",20151,"","719.074","",NA,"(-100,-96.7]","(628,818]","(396,572]"
4017,"19.5","80.5","14.4","5.5","73.7","22214.36476","43.05","0.9500000000000001","43.2","0.45","2.1","10.25","37.25","12.85",108953,"40.3","24.5","0.441","33.0","28.5","21.25","22.75","0.9500000000000001","15.15","11.45","43.05","0.9500000000000001","10.25","0.45","43.2","2.1","43.5","0.383011999999999","33.8","-110.3209076","35.3909336","4.1","3.7","0.08","68.8","0.40800000000000003","0.168","0.317","0.116","743.0","83.9","0.212","0.152","369.48","12.4","131.4","8.0","-1.24275555894527","-1.35927134931832","0.702010973359641","-1.5177476697214602e-05","1.5177476697214602e-05","0.00011799807897800002","0.00043788438196","-0.334870666311592","1662.55","936.75","201.75","333.75","143.75","257.5","540.75","702.0","379.5","356.0","499.75","212.25","728.5","895.5","561.25","526.5","698.0","355.75","548.5","711.0","385.5",4017,"12.2638888888889","237.9345","12.0,13.6",NA,"[-164,-109]","[123,444]","(1.01e+03,3.06e+03]"
12075,"19.7","80.3","12.2","3.3","75.95","21691.40508","81.45","9.4","0.30000000000000004","0.4","2.05","6.5","36.75","13.5",39678,"34.7","20.35","0.441","31.25","23.15","18.3","26.25","3.8","15.95","12.65","81.45","9.4","6.5","0.4","0.30000000000000004","2.05","81.85","0.676916499999999","43.9","-82.7834825","29.2844092","5.3","4.2","0.08","51.6","0.374","0.2","0.337","0.13","405.9","154.5","0.263","0.095","494.9","4.32","100.4","8.6","-0.395899299370885","-1.10270639607916","0.5368859023403091","-2.63963418136726e-05","2.63963418136726e-05","8.812124127342839e-05","0.000294991478679","-0.5597410707239461","10.1","5883.0","1044.0","2575.0","1000.0","1264.0","685.0","801.0","569.0","560.0","682.0","437.0","797.0","898.0","696.0","677.0","807.0","547.0","704.0","816.0","593.0",12075,"20.2777777777778","1494.282","18.5,25.2",NA,"(-84.5,-82.1]","(1.39e+03,4.3e+03]","[-12.3,38.9]"
48481,"24.9","75.1","15.4","3.8","78.9","23271.9273","48.5","13.85","0.15","0.4","0.8","36.35","29.1","16.3",41099,"58.1","16.95","0.46","24.55","28.05","16.3","20.9","3.0","15.45","16.25","48.5","13.85","36.35","0.4","0.15","0.8","48.9","0.38662175","37.4","-96.2296745","29.2784805","4.2","3.9","0.09","65.8","0.444","0.182","0.292","0.115","305.0","148.9","0.279","0.068","452.44","","59.5","6.3","-0.040223020281198","-0.856179753169333","0.644432875726585","3.16459450598328e-05","3.16459450598328e-05","6.92817353897165e-05","0.00027784020894500004","-0.43700488661101106","30.15","4748.25","954.25","1249.5","1079.5","1465.0","","","","","","","","","","","","","","","",48481,"","1206.0555","",NA,"(-96.7,-93.6]","(1.19e+03,1.27e+03]","[-12.3,38.9]"
53067,"7.4","92.6","31.6","12.4","74.85","35119.40127","79.9","2.6","1.3","5.05","4.6","6.5","17.0","5.8",245756,"38.8","10.15","0.40700000000000003","12.9","40.35","16.6","25.3","0.7000000000000001","8.35","8.75","79.9","2.6","6.5","5.05","1.3","4.6","84.95","0.64813725","38.3","-122.8294407","46.932597799999996","3.6","3.6","0.06","24.2","0.318","0.191","0.28600000000000003","0.093","372.2","87.7","0.139","0.078","241.04","2.2800000000000002","58.8","5.6","0.7026344603484681","0.6811366315516391","0.502898925998086","-4.7805034951498e-05","4.7805034951498e-05","0.00010744611118900001","0.000250467469446","-0.453173727807815","57.9","4919.66666666667","1981.0","347.333333333333","1126.0","1465.33333333333","","","","","","","","","","","","","","","",53067,"","1249.59533333333","",NA,"[-164,-109]","(1.19e+03,1.27e+03]","(38.9,105]"
21209,"13.5","86.5","26.3","10.7","80.4","31739.18349","89.15","5.1","0.25","0.8","1.4","3.25","14.9","9.25",45023,"44.6","12.6","0.41600000000000004","18.3","33.95","13.2","23.95","0.6000000000000001","8.25","20.15","89.15","5.1","3.25","0.8","0.25","1.4","89.95","0.79869575","35.0","-84.579376","38.2898823","5.9","3.5","0.08","39.2","0.312","0.152","0.326","0.10200000000000001","315.7","107.4","0.13","0.069","301.16","3.31","46.4","","0.6923763427893961","0.18165421468199403","0.531705367369939","1.66157770246644e-05","1.66157770246644e-05","7.22956920714505e-05","0.000790305269952","-0.650985481970984","248.4","4440.0","1040.0","1120.0","1283.0","997.0","","","","","","","","","","","","","","","",21209,"","1127.76","",NA,"(-87.2,-84.5]","(1.12e+03,1.19e+03]","(216,259]"
37073,"17.4","82.6","10.5","2.5","77.45","28445.863175","62.1","34.5","0.5","0.05","1.55","1.25","40.85","18.4",11876,"51.7","19.4","0.422","31.4","27.1","14.9","19.9","1.7000000000000002","16.35","20.0","62.1","34.5","1.25","0.05","0.5","1.55","62.15","0.5050877500000001","42.2","-76.7023552","36.4421353","4.7","4.0","0.11","37.2","0.374","","0.328","0.134","456.7","110.8","0.167","0.073","","","68.1","","-0.48644276707647505","-1.02631737971047","0.6455960569578241","2.22714966489623e-05","2.22714966489623e-05","9.140225346631452e-05","0.00024329717532","-0.432394750486763","","","","","","","","","","","","","","","","","","","","","",NA,"","","",NA,"(-78.2,178]","",""
13007,"24.9","75.1","12.2","1.5","75.0","24392.029205","44.6","52.15","0.4","0.35000000000000003","0.45","2.1","57.55","5.75",3630,"62.5","26.4","0.511","39.9","36.05","14.45","9.6","0.0","12.7","27.1","44.6","52.15","2.1","0.35000000000000003","0.4","0.45","44.95","0.47136775000000003","37.2","-84.454857","31.3196219","","","0.11","41.3","0.708","","0.326","0.14400000000000002","680.7","1356.2","0.194","0.08700000000000001","","","","","-2.47248744621421","-2.03523946372041","1.53963582970827","2.64057240565996e-05","2.64057240565996e-05","0.0005116264525110001","0.001717714190838","1.6922903435768601","60.9333333333333","5336.0","1427.66666666667","1616.0","1237.33333333333","1055.0","657.333333333333","773.333333333333","541.333333333333","502.333333333333","618.666666666667","385.0","801.666666666667","904.666666666667","698.333333333333","652.666666666667","776.333333333333","528.666666666667","670.0","790.0","550.333333333333",13007,"18.7407407407407","1355.344","18.5,25.2",NA,"(-84.5,-82.1]","(1.27e+03,1.39e+03]","(38.9,105]"
13277,"24.1","75.9","16.3","7.1","75.6","21574.61619","59.15","28.15","0.1","1.4","0.75","10.5","38.65","14.6",41025,"44.1","23.8","0.449","34.55","28.05","15.55","25.5","4.7","9.4","16.8","59.15","28.15","10.5","1.4","0.1","0.75","60.55","0.44039275","34.3","-83.5259307","31.4570027","3.6","3.6","0.11","68.7","0.424","0.166","0.32","0.134","622.3","280.3","0.271","0.10200000000000001","698.11","11.94","64.4","7.3","-0.342204221433552","-1.41935925645017","0.703763567603037","-1.1534986395445001e-05","1.1534986395445001e-05","0.000187176455491","0.0005319818821460002","-0.194691083408006","115.8","4730.0","1258.0","1374.0","1111.0","987.0","655.0","769.0","541.0","500.0","614.0","386.0","799.0","904.0","694.0","651.0","772.0","530.0","668.0","784.0","552.0",13277,"18.6111111111111","1201.42","18.5,25.2",NA,"(-84.5,-82.1]","(1.19e+03,1.27e+03]","(105,167]"
38079,"17.9","82.1","16.5","6.5","54.3","24406.458095","22.15","0.30000000000000004","74.55","0.1","2.1","0.85","43.95","23.35",13804,"28.7","30.15","0.47300000000000003","40.1","37.4","20.4","22.25","0.65","7.85","11.45","22.15","0.30000000000000004","0.85","0.1","74.55","2.1","22.25","0.60535575","30.6","-99.8404634","48.7682715","3.6","3.4","0.09","97.4","0.532","0.358","0.403","0.145","950.3","","0.194","0.112","31.57","","107.6","","-2.00547855342301","-2.1867696439177102","1.11189945187","-9.196176888987001e-05","9.196176888987001e-05","0.000488573105956","0.001486852150944","1.41463489065898","513.4","1870.0","152.333333333333","897.333333333333","448.333333333333","372.0","375.666666666667","497.666666666667","253.333333333333","79.3333333333333","187.666666666667","-29.0","642.0","776.333333333333","508.0","379.333333333333","504.0","255.0","396.0","518.333333333333","274.0",38079,"3.09259259259259","474.98","-10.1,6.44",NA,"(-100,-96.7]","(444,628]","(396,572]"
